ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00902_felt1___20260313-145945.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145945

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:59:45
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 902,268820874122
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 1	: 1	: -1	: 903

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
26,0	1	25,0	1	26,0	21,8	161,3	-1,2	2000	NaN	NaN	C	1713	66,1	69,8	55	59,3612575	24,7163664	6620630,74	1051088,19	-92,4	316,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,3	19,7	-92,4	21,8	-92,4	21,8	161,3	-1,2	316,1	69,3	18,8	-91,9	18,8	-11,3	18,8	160,2	-1,1	129,4	68,2	21,7	-91,9	23,8	-91,4	24,0	158,9	-1,1	378,1	62,5	49,0	-86,4	46,3	-179,7	0,0	148,6	-1,1	0,0	68,2	11,1	-91,9	12,4	-162,6	24,3	159,2	-1,2	229,8	69,3	19,7	-92,4	21,8	-92,4	21,8	161,3	-1,2	316,1	
27,0	1	26,0	1	27,0	22,1	160,9	-1,4	2000	NaN	NaN	C	1768	66,1	69,8	55	59,3612487	24,7163601	6620629,72	1051087,98	-91,7	322,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,6	20,7	-92,8	22,1	-91,7	22,1	160,9	-1,4	322,6	67,6	19,5	-92,6	19,5	-13,4	19,5	160,4	-1,3	132,6	67,6	22,9	-92,6	23,8	-91,7	24,0	160,4	-1,3	381,9	63,5	50,1	-86,8	46,3	-179,5	0,0	148,8	-1,3	0,0	67,6	11,8	-92,6	12,6	-162,3	24,1	160,4	-1,4	237,6	67,6	20,7	-92,8	22,1	-91,7	22,1	160,9	-1,4	322,6	
28,0	1	27,0	1	28,0	21,8	158,2	-1,4	2000	NaN	NaN	C	1824	66,1	69,8	55	59,3612410	24,7163546	6620628,82	1051087,80	-90,6	314,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,6	20,0	-91,5	21,7	-90,6	21,8	158,2	-1,4	314,7	66,6	19,3	-90,1	19,3	-11,3	19,3	155,5	-1,3	124,0	66,3	22,4	-90,1	23,5	-89,6	23,5	155,2	-1,3	374,5	62,5	49,7	-85,4	46,6	-179,3	0,0	147,5	-1,3	0,0	66,3	11,2	-90,1	12,4	-162,7	23,5	155,2	-1,4	228,7	67,6	20,0	-91,5	21,7	-90,6	21,8	158,2	-1,4	314,7	
29,0	1	28,0	1	29,0	22,4	159,0	-1,4	2000	NaN	NaN	C	1879	66,2	69,8	56	59,3612322	24,7163482	6620627,79	1051087,58	-90,3	323,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,4	21,6	-91,6	22,1	-90,3	22,4	159,0	-1,4	323,2	65,0	20,7	-91,3	20,7	-11,9	20,7	158,2	-1,5	133,4	65,0	23,3	-91,3	23,4	-89,9	23,7	158,2	-1,5	372,9	63,0	50,9	-84,0	46,6	-179,4	0,0	146,8	-1,5	0,0	65,0	12,7	-91,3	12,7	-161,7	23,9	158,2	-1,4	235,2	66,4	21,6	-91,6	22,1	-90,3	22,4	159,0	-1,4	323,2	
30,0	1	29,0	1	30,0	22,6	158,1	-1,5	2000	NaN	NaN	C	1935	66,2	69,8	55	59,3612234	24,7163420	6620626,76	1051087,37	-89,5	332,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,3	21,7	-90,4	22,2	-89,5	22,6	158,1	-1,5	332,3	67,7	20,9	-90,4	20,9	-12,2	20,9	157,8	-1,5	137,4	68,0	23,7	-90,4	23,7	-10,8	24,0	157,8	-1,5	385,0	63,1	51,2	-84,8	47,5	-179,6	0,0	148,1	-1,5	0,0	67,7	12,6	-90,4	12,9	179,4	24,3	157,8	-1,5	236,5	68,3	21,7	-90,4	22,2	-89,5	22,6	158,1	-1,5	332,3	
31,0	1	30,0	1	31,0	23,7	156,5	-1,4	2000	NaN	NaN	C	1983	66,2	69,8	55	59,3612157	24,7163364	6620625,86	1051087,18	-87,1	347,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,1	22,7	-89,0	23,4	-87,1	23,7	156,5	-1,4	347,1	67,0	22,0	-87,1	22,0	-9,2	22,0	154,1	-1,4	139,9	67,1	23,9	-87,1	24,6	-85,8	24,6	154,7	-1,4	383,5	64,4	51,3	-83,0	48,1	-179,8	0,0	147,3	-1,4	0,0	67,1	13,1	-87,1	13,2	-164,2	24,9	154,7	-1,4	245,2	67,1	22,7	-89,0	23,4	-87,1	23,7	156,5	-1,4	347,1	
32,0	1	31,0	1	32,0	26,4	156,4	-1,3	2000	NaN	NaN	C	2039	66,3	69,8	55	59,3612080	24,7163309	6620624,97	1051087,00	-90,2	348,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,3	22,9	-90,2	26,4	-90,2	26,4	156,4	-1,3	348,6	66,3	23,0	-88,7	23,0	-8,0	23,0	154,7	-1,3	146,2	66,3	24,8	-88,7	28,1	-88,7	28,1	155,0	-1,3	399,4	64,0	51,8	-85,6	50,0	-179,6	0,0	149,4	-1,3	0,0	66,3	13,5	-88,7	15,6	-161,4	28,5	154,7	-1,3	264,7	66,3	22,9	-90,2	26,4	-90,2	26,4	156,4	-1,3	348,6	
33,0	1	32,0	1	33,0	26,4	158,0	-1,4	2000	NaN	NaN	C	2101	66,3	69,8	55	59,3611980	24,7163238	6620623,81	1051086,76	-90,4	363,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,0	24,1	-90,4	26,4	-90,4	26,4	158,0	-1,4	363,7	67,0	23,9	-89,1	23,9	-8,0	23,9	156,1	-1,3	150,4	67,0	26,5	-89,1	28,3	-89,1	28,4	156,1	-1,3	425,4	64,3	53,0	-85,8	50,8	-179,7	0,0	151,2	-1,3	0,0	67,0	14,2	-89,1	15,4	-160,2	28,9	156,1	-1,4	266,3	67,0	24,1	-90,4	26,4	-90,4	26,4	158,0	-1,4	363,7	
34,0	1	33,0	1	34,0	24,6	154,6	-1,5	2000	NaN	NaN	C	2149	66,3	69,8	55	59,3611903	24,7163182	6620622,91	1051086,57	-87,0	351,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,8	23,4	-88,3	24,6	-87,0	24,6	154,6	-1,5	351,7	66,8	22,5	-88,3	22,5	-9,2	22,5	154,6	-1,4	144,2	66,3	25,6	-88,3	26,9	-87,0	26,9	154,0	-1,4	410,2	63,0	52,2	-82,9	48,7	-179,5	0,0	145,3	-1,4	0,0	66,3	13,5	-88,3	14,0	-159,9	27,0	153,4	-1,5	258,3	66,8	23,4	-88,3	24,6	-87,0	24,6	154,6	-1,5	351,7	
35,0	1	34,0	1	35,0	23,9	156,4	-1,4	2000	NaN	NaN	C	2205	66,3	69,8	56	59,3611815	24,7163118	6620621,88	1051086,35	-89,1	337,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,5	22,3	-89,1	23,9	-89,1	23,9	156,4	-1,4	337,0	67,5	21,0	-87,2	21,0	-8,9	21,0	154,7	-1,3	134,7	67,2	24,5	-87,2	25,9	-86,8	25,9	154,4	-1,3	405,8	63,7	51,3	-82,8	48,2	-179,3	0,0	146,6	-1,3	0,0	67,2	13,1	-87,2	13,6	-162,1	26,2	154,4	-1,4	250,6	67,5	22,3	-89,1	23,9	-89,1	23,9	156,4	-1,4	337,0	
36,0	1	35,0	1	36,0	24,5	157,4	-1,4	2000	NaN	NaN	C	2253	66,4	69,8	55	59,3611749	24,7163070	6620621,11	1051086,19	-88,6	346,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,2	22,4	-88,6	24,5	-88,6	24,5	157,4	-1,4	346,1	68,2	21,5	-86,5	21,5	-8,0	21,5	154,7	-1,3	136,8	68,2	24,9	-87,9	26,3	-87,8	26,4	156,1	-1,3	420,3	63,7	51,8	-83,5	49,0	-179,2	0,0	146,8	-1,3	0,0	68,2	12,9	-87,9	14,1	-162,2	27,0	156,1	-1,4	257,1	68,2	22,4	-88,6	24,5	-88,6	24,5	157,4	-1,4	346,1	
37,0	1	36,0	1	37,0	24,2	157,9	-1,4	2000	NaN	NaN	C	2309	66,4	69,8	55	59,3611660	24,7163006	6620620,08	1051085,97	-89,2	346,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,1	21,5	-89,2	24,2	-89,2	24,2	157,9	-1,4	346,1	68,8	20,6	-88,7	20,6	-10,7	20,6	157,6	-1,3	141,2	68,8	23,8	-88,7	26,1	-88,7	26,1	156,9	-1,3	424,0	65,5	50,8	-83,5	48,9	-179,5	0,0	148,9	-1,3	0,0	68,8	12,2	-88,7	13,7	-162,2	26,4	156,9	-1,4	252,6	69,1	21,5	-89,2	24,2	-89,2	24,2	157,9	-1,4	346,1	
38,0	1	37,0	1	38,0	22,7	159,3	-1,5	2000	NaN	NaN	C	2372	66,4	69,8	55	59,3611561	24,7162934	6620618,92	1051085,73	-88,6	335,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,1	21,4	-89,1	22,7	-88,6	22,7	159,3	-1,5	335,6	69,5	20,2	-88,4	20,2	-12,8	20,2	157,3	-1,5	138,4	68,7	23,2	-88,4	24,2	-87,2	24,2	157,2	-1,5	390,3	65,5	50,1	-84,3	46,4	-179,4	0,0	149,9	-1,5	0,0	68,7	12,0	-88,4	12,4	-158,5	24,5	157,2	-1,5	242,1	70,1	21,4	-89,1	22,7	-88,6	22,7	159,3	-1,5	335,6	
39,0	1	38,0	1	39,0	22,7	158,6	-1,6	2000	NaN	NaN	C	2420	66,5	69,8	55	59,3611484	24,7162878	6620618,02	1051085,54	-89,2	335,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,3	20,8	-89,2	22,7	-89,2	22,7	158,6	-1,6	335,5	69,4	19,7	-87,2	19,7	-13,3	19,7	157,8	-1,5	134,8	69,4	23,3	-87,2	24,9	-87,2	24,9	157,8	-1,5	411,6	64,9	50,5	-82,5	48,2	-179,5	0,0	147,4	-1,5	0,0	69,4	11,7	-87,2	13,0	-162,5	24,9	157,8	-1,6	243,2	71,3	20,8	-89,2	22,7	-89,2	22,7	158,6	-1,6	335,5	
40,0	1	39,0	1	40,0	21,8	157,6	-1,7	2000	NaN	NaN	C	2475	66,5	69,8	55	59,3611395	24,7162814	6620616,99	1051085,32	-87,2	327,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,5	21,2	-87,4	21,5	-87,2	21,8	157,6	-1,7	327,6	68,8	19,5	-87,2	19,5	-10,4	19,5	157,6	-1,6	133,8	68,8	23,1	-87,2	23,2	-9,5	23,3	157,2	-1,6	383,9	66,5	50,0	-80,7	46,9	-179,6	0,0	146,7	-1,6	0,0	68,4	11,8	-87,2	12,0	179,7	23,5	156,6	-1,7	238,5	69,5	21,2	-87,4	21,5	-87,2	21,8	157,6	-1,7	327,6	
41,0	1	40,0	1	41,0	21,6	157,4	-1,7	2000	NaN	NaN	C	2524	66,5	69,8	55	59,3611329	24,7162766	6620616,22	1051085,15	-85,2	321,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,4	21,1	-85,8	21,2	-85,2	21,6	157,4	-1,7	321,2	69,5	19,6	-85,2	19,6	-6,9	19,6	156,5	-1,7	128,2	69,5	22,3	-85,8	22,7	68,8	23,2	156,0	-1,7	372,9	65,5	49,6	-81,0	46,6	-179,6	0,0	145,9	-1,7	0,0	68,9	12,0	-85,8	12,2	179,5	23,5	156,0	-1,7	230,2	71,4	21,1	-85,8	21,2	-85,2	21,6	157,4	-1,7	321,2	
42,0	1	41,0	1	42,0	21,2	157,9	-1,9	2000	NaN	NaN	C	2587	66,5	69,8	56	59,3611230	24,7162694	6620615,06	1051084,91	68,1	312,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,4	21,0	-87,9	21,1	68,1	21,2	157,9	-1,9	312,9	70,7	19,7	-87,8	19,7	-9,2	19,7	157,2	-1,8	132,1	70,7	22,6	-87,8	22,1	68,1	22,6	157,2	-1,8	363,6	66,8	49,3	-82,4	45,7	-179,7	0,0	148,6	-1,8	0,0	70,7	11,8	-87,8	12,1	179,8	23,6	157,2	-1,9	230,9	71,4	21,0	-87,9	21,1	68,1	21,2	157,9	-1,9	312,9	
43,0	1	42,0	1	43,0	21,7	158,7	-2,1	2000	NaN	NaN	C	2642	66,5	69,8	55	59,3611141	24,7162630	6620614,03	1051084,69	-87,6	331,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,1	21,4	-87,9	21,7	-87,6	21,7	158,7	-2,1	331,0	69,8	19,8	-87,9	19,8	-10,7	19,8	158,0	-2,1	133,9	69,5	23,2	-87,6	23,1	-87,6	23,6	157,6	-2,1	389,0	65,8	50,0	-81,5	46,2	-179,7	0,0	146,7	-2,1	0,0	69,5	11,7	-87,9	12,6	179,4	24,4	157,6	-2,1	233,3	72,1	21,4	-87,9	21,7	-87,6	21,7	158,7	-2,1	331,0	
44,0	1	43,0	1	44,0	21,8	156,0	-2,2	2000	NaN	NaN	C	2691	66,5	69,8	56	59,3611064	24,7162574	6620613,13	1051084,50	-85,8	314,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,1	20,5	-86,5	21,8	-85,8	21,8	156,0	-2,2	314,4	70,1	19,8	-85,8	19,8	-8,6	19,8	154,8	-2,1	126,3	70,1	21,9	-85,8	23,0	-84,5	23,1	154,8	-2,1	356,8	66,3	48,7	-81,1	46,1	-179,7	0,0	147,3	-2,1	0,0	70,1	11,1	-86,5	12,8	179,2	24,6	154,8	-2,2	225,9	70,1	20,5	-86,5	21,8	-85,8	21,8	156,0	-2,2	314,4	
45,0	1	44,0	1	45,0	19,9	159,4	-2,1	2000	NaN	NaN	C	2746	66,5	69,9	55	59,3610987	24,7162519	6620612,23	1051084,32	69,6	285,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,1	19,7	-87,9	19,8	69,6	19,9	159,4	-2,1	285,6	70,2	18,6	-87,4	18,6	-7,7	18,6	157,4	-2,0	117,7	70,8	21,2	-87,4	21,0	68,9	21,5	157,4	-2,0	331,4	67,6	47,8	-80,7	43,8	-179,6	0,0	148,0	-2,0	0,0	70,2	11,3	-87,4	11,8	179,2	22,5	157,4	-2,1	220,9	71,1	19,7	-87,9	19,8	69,6	19,9	159,4	-2,1	285,6	
46,0	1	45,0	1	46,0	22,1	161,2	-2,2	2000	NaN	NaN	C	2794	66,5	69,9	55	59,3610909	24,7162463	6620611,32	1051084,13	-86,5	306,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,0	19,9	-86,5	22,1	-86,5	22,1	161,2	-2,2	306,5	74,0	19,6	-85,8	19,6	-9,2	19,6	159,3	-2,1	129,0	74,0	21,4	-86,5	23,7	-86,5	23,7	160,5	-2,1	354,8	68,8	47,8	-83,0	46,7	-179,5	0,0	151,8	-2,1	0,0	74,0	10,9	-86,5	13,7	179,5	24,9	160,5	-2,2	232,0	74,0	19,9	-86,5	22,1	-86,5	22,1	161,2	-2,2	306,5	
47,0	1	46,0	1	47,0	22,6	160,9	-2,2	2000	NaN	NaN	C	2850	66,5	69,9	55	59,3610821	24,7162398	6620610,29	1051083,91	-87,8	311,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,7	19,9	-87,8	22,6	-87,8	22,6	160,9	-2,2	311,1	72,7	19,6	-86,3	19,6	-9,8	19,6	159,2	-2,0	132,1	72,7	21,7	-86,3	24,0	-86,3	24,0	159,2	-2,0	365,7	66,2	48,0	-81,1	46,4	-179,4	0,0	148,8	-2,0	0,0	72,7	10,9	-86,8	13,6	179,2	24,7	159,2	-2,2	232,5	73,7	19,9	-87,8	22,6	-87,8	22,6	160,9	-2,2	311,1	
48,0	1	47,0	1	48,0	22,6	158,8	-2,0	2000	NaN	NaN	C	2905	66,5	69,9	55	59,3610732	24,7162334	6620609,26	1051083,69	-87,5	315,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,3	19,7	-87,5	22,6	-87,5	22,6	158,8	-2,0	315,5	72,3	19,7	-86,7	19,7	-8,6	19,7	158,4	-1,9	130,9	71,1	21,4	-87,5	24,2	-87,5	24,2	158,4	-1,9	370,1	68,1	47,7	-82,0	46,8	-179,4	0,0	149,1	-1,9	0,0	71,1	10,8	-87,5	13,4	-157,6	24,3	158,4	-2,0	233,8	72,3	19,7	-87,5	22,6	-87,5	22,6	158,8	-2,0	315,5	
49,0	1	48,0	1	49,0	21,9	163,1	-1,8	2000	NaN	NaN	C	2961	66,5	69,9	55	59,3610655	24,7162278	6620608,36	1051083,50	-89,1	312,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,6	19,8	-89,1	21,9	-89,1	21,9	163,1	-1,8	312,8	75,0	19,1	-86,4	19,1	-9,8	19,1	161,7	-1,7	128,1	73,3	21,9	-87,0	24,0	-87,0	24,0	160,3	-1,7	380,5	69,0	48,0	-81,7	46,7	-179,4	0,0	150,0	-1,7	0,0	73,3	10,9	-87,0	12,8	178,4	24,5	160,3	-1,8	232,2	75,6	19,8	-89,1	21,9	-89,1	21,9	163,1	-1,8	312,8	
50,0	1	49,0	1	50,0	21,0	160,2	-1,8	2000	NaN	NaN	C	3016	66,5	69,9	55	59,3610567	24,7162213	6620607,33	1051083,28	-88,1	318,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,3	20,6	-89,5	20,7	-88,1	21,0	160,2	-1,8	318,8	71,3	18,8	-87,7	18,8	-1,8	18,8	159,4	-1,8	128,6	71,3	23,1	-87,7	22,5	-8,2	23,2	159,4	-1,8	394,3	68,5	49,3	-80,8	44,6	-179,7	0,0	148,8	-1,8	0,0	71,3	11,4	-87,7	11,7	179,0	23,6	159,4	-1,8	233,4	71,3	20,6	-89,5	20,7	-88,1	21,0	160,2	-1,8	318,8	
51,0	1	50,0	1	51,0	21,2	161,2	-1,7	2000	NaN	NaN	C	3072	66,5	69,9	55	59,3610478	24,7162149	6620606,30	1051083,06	72,7	327,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,4	21,1	-87,9	21,0	72,7	21,2	161,2	-1,7	327,4	73,0	19,4	-87,2	19,4	-3,9	19,4	160,5	-1,7	137,6	73,0	22,9	-86,8	22,6	73,0	23,0	160,1	-1,7	384,7	68,1	49,4	-81,1	46,1	-179,6	0,0	150,2	-1,7	0,0	73,0	11,6	-87,2	11,5	179,2	23,7	160,5	-1,7	230,0	73,4	21,1	-87,9	21,0	72,7	21,2	161,2	-1,7	327,4	
52,0	1	51,0	1	52,0	21,0	157,9	-1,7	2000	NaN	NaN	C	3120	66,5	69,9	55	59,3610401	24,7162093	6620605,40	1051082,87	72,1	320,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,1	21,0	-87,2	19,7	72,1	21,0	157,9	-1,7	320,5	71,4	19,4	-87,2	19,4	-2,8	19,4	157,2	-1,7	138,3	71,5	22,4	-86,6	20,9	71,5	22,4	156,7	-1,7	357,3	66,1	49,0	-75,8	43,9	-179,7	0,0	142,0	-1,7	0,0	71,5	11,4	-87,2	10,9	179,4	23,0	156,7	-1,7	225,2	72,1	21,0	-87,2	19,7	72,1	21,0	157,9	-1,7	320,5	
53,0	1	52,0	1	53,0	21,7	154,9	-1,7	2000	NaN	NaN	C	3176	66,6	69,9	55	59,3610313	24,7162029	6620604,36	1051082,65	-81,6	301,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,7	19,9	-82,5	21,4	-81,6	21,7	154,9	-1,7	301,0	71,5	19,6	-82,4	19,6	-10,7	19,6	154,2	-1,6	125,0	71,7	21,1	-82,5	22,7	-81,6	23,2	153,9	-1,6	336,3	65,8	47,6	-78,8	46,6	-179,8	0,0	143,4	-1,6	0,0	71,5	11,1	-82,5	13,2	179,3	24,3	154,2	-1,7	226,4	72,7	19,9	-82,5	21,4	-81,6	21,7	154,9	-1,7	301,0	
54,0	1	53,0	1	54,0	20,9	162,9	-1,7	2000	NaN	NaN	C	3231	66,6	69,9	55	59,3610235	24,7161972	6620603,46	1051082,46	-86,1	302,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,4	20,5	-86,5	20,7	-86,1	20,9	162,9	-1,7	302,1	73,8	19,5	-86,1	19,5	-0,9	19,5	159,5	-1,6	135,0	73,8	21,6	-86,1	22,1	-85,8	22,1	159,5	-1,6	345,4	69,1	47,8	-81,8	45,0	-179,6	0,0	151,5	-1,6	0,0	73,8	11,4	-86,4	12,3	179,5	23,7	160,2	-1,7	219,6	74,4	20,5	-86,5	20,7	-86,1	20,9	162,9	-1,7	302,1	
55,0	1	54,0	1	55,0	20,5	157,2	-1,6	2000	NaN	NaN	C	3287	66,6	69,9	55	59,3610147	24,7161908	6620602,43	1051082,24	-84,2	300,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,2	19,7	-84,2	20,5	-84,2	20,5	157,2	-1,6	300,2	72,9	18,8	-84,2	18,8	-5,7	18,8	157,2	-1,5	129,7	72,9	21,0	-84,2	21,7	-82,9	21,7	157,2	-1,5	346,2	68,4	46,9	-78,8	44,5	-179,5	0,0	146,8	-1,5	0,0	72,9	10,8	-84,2	12,0	179,4	22,5	157,2	-1,6	220,7	73,2	19,7	-84,2	20,5	-84,2	20,5	157,2	-1,6	300,2	
56,0	1	55,0	1	56,0	21,1	158,5	-1,6	2000	NaN	NaN	C	3335	66,6	69,9	55	59,3610070	24,7161851	6620601,53	1051082,04	72,1	296,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,9	21,1	-84,3	19,2	72,1	21,1	158,5	-1,6	296,2	73,9	18,6	-84,3	18,6	-5,7	18,6	158,5	-1,6	120,8	73,9	22,4	-83,8	20,8	72,1	22,4	158,5	-1,6	347,8	69,9	47,9	-79,2	43,3	-179,6	0,0	148,6	-1,6	0,0	73,9	12,3	-83,8	11,1	177,0	23,3	158,5	-1,6	220,8	73,9	21,1	-84,3	19,2	72,1	21,1	158,5	-1,6	296,2	
57,0	1	56,0	1	57,0	22,1	158,5	-1,8	2000	NaN	NaN	C	3398	66,5	69,9	55	59,3609970	24,7161778	6620600,37	1051081,79	72,7	310,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,7	22,1	-85,9	19,2	72,7	22,1	158,5	-1,8	310,3	72,0	19,5	-85,9	19,5	-2,8	19,5	157,3	-1,9	129,1	72,2	23,7	-85,2	20,4	72,2	23,7	157,3	-1,9	352,2	68,1	49,4	-77,1	42,6	-179,3	0,0	145,2	-1,9	0,0	72,1	12,7	-85,9	10,6	178,7	24,8	157,4	-1,8	231,1	72,7	22,1	-85,9	19,2	72,7	22,1	158,5	-1,8	310,3	
