ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00898_felt1___20260313-145521.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145521

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:55:21
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 898
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 898,730734351469
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 898	: 1	: 	: 1	: 1	: -1	: 899

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
26,0	1	25,0	1	26,0	22,1	160,6	-0,7	2000	NaN	NaN	C	1747	63,4	70,2	56	59,3612588	24,7163744	6620630,95	1051088,62	-84,2	308,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,2	19,7	-84,2	22,1	-84,2	22,1	160,6	-0,7	308,9	76,6	19,3	-82,9	19,3	-6,6	19,3	159,2	-0,5	131,8	75,9	21,4	-83,5	23,9	-83,5	23,9	159,5	-0,5	365,0	68,3	47,1	-77,6	45,8	-179,3	0,0	146,0	-0,5	0,0	75,9	10,7	-83,5	13,1	179,3	24,1	159,5	-0,7	229,1	77,2	19,7	-84,2	22,1	-84,2	22,1	160,6	-0,7	308,9	
27,0	1	26,0	1	27,0	22,3	159,2	-0,8	2000	NaN	NaN	C	1810	63,5	70,2	56	59,3612493	24,7163675	6620629,84	1051088,39	-83,3	314,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,0	20,3	-83,3	22,3	-83,3	22,3	159,2	-0,8	314,7	74,0	19,5	-83,1	19,5	-2,2	19,5	157,3	-0,7	125,7	73,4	22,5	-83,3	24,0	-83,3	24,0	157,3	-0,7	373,0	70,7	48,1	-77,9	47,2	-179,4	0,0	148,5	-0,7	0,0	73,4	11,3	-83,3	13,4	179,5	25,3	157,3	-0,8	231,2	74,0	20,3	-83,3	22,3	-83,3	22,3	159,2	-0,8	314,7	
28,0	1	27,0	1	28,0	21,7	156,5	-0,9	2000	NaN	NaN	C	1865	63,5	70,2	56	59,3612419	24,7163623	6620628,98	1051088,22	-80,6	310,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,3	20,7	-81,9	21,6	-80,6	21,7	156,5	-0,9	310,6	73,1	19,6	-81,6	19,6	-6,0	19,6	155,9	-0,8	132,3	73,1	22,1	-81,9	22,9	-80,2	23,1	155,9	-0,8	357,5	70,3	48,6	-77,5	47,3	-179,7	0,0	147,9	-0,8	0,0	73,1	11,5	-81,9	13,0	179,5	24,4	155,9	-0,9	227,8	73,3	20,7	-81,9	21,6	-80,6	21,7	156,5	-0,9	310,6	
29,0	1	28,0	1	29,0	21,9	157,2	-1,0	2000	NaN	NaN	C	1920	63,6	70,2	55	59,3612335	24,7163562	6620628,00	1051088,01	-79,8	321,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,0	21,6	-81,1	21,8	-79,8	21,9	157,2	-1,0	321,5	74,0	20,8	-81,1	20,8	-2,5	20,8	156,5	-0,9	133,9	74,0	22,1	-81,1	22,7	-79,8	22,9	155,5	-0,9	351,6	69,7	48,7	-76,2	48,1	-179,6	0,0	146,6	-0,9	0,0	74,0	12,0	-81,1	13,0	179,4	24,0	155,2	-1,0	233,8	75,0	21,6	-81,1	21,8	-79,8	21,9	157,2	-1,0	321,5	
30,0	1	29,0	1	30,0	22,6	157,1	-1,2	2000	NaN	NaN	C	1976	63,7	70,2	55	59,3612250	24,7163502	6620627,01	1051087,81	-80,1	337,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,3	22,5	-81,5	22,6	-80,1	22,6	157,1	-1,2	337,2	75,3	21,5	-81,2	21,5	-0,7	21,5	157,1	-1,1	146,3	75,3	23,2	-81,2	23,6	-80,1	23,6	157,1	-1,1	368,2	71,6	49,8	-76,1	48,2	-179,6	0,0	148,2	-1,1	0,0	75,3	12,7	-81,5	13,2	179,6	24,9	157,1	-1,2	237,7	75,3	22,5	-81,5	22,6	-80,1	22,6	157,1	-1,2	337,2	
31,0	1	30,0	1	31,0	24,7	156,4	-1,2	2000	NaN	NaN	C	2038	63,7	70,2	55	59,3612155	24,7163433	6620625,90	1051087,58	-82,5	345,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,3	23,1	-82,9	24,7	-82,5	24,7	156,4	-1,2	345,7	73,3	23,0	-82,9	23,0	-2,1	23,0	155,7	-1,1	149,5	73,3	24,1	-82,9	25,5	-81,7	25,9	156,3	-1,1	373,2	71,3	49,4	-77,1	47,9	-179,4	0,0	148,4	-1,1	0,0	73,3	13,3	-82,9	14,5	-151,9	26,0	156,3	-1,2	251,9	73,3	23,1	-82,9	24,7	-82,5	24,7	156,4	-1,2	345,7	
32,0	1	31,0	1	32,0	27,5	156,3	-1,4	2000	NaN	NaN	C	2087	63,7	70,2	56	59,3612092	24,7163388	6620625,17	1051087,43	-81,0	347,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,9	22,8	-81,0	27,5	-81,0	27,5	156,3	-1,4	347,0	73,9	23,1	-80,3	23,1	-5,1	23,1	154,3	-1,1	144,5	73,2	25,1	-80,4	29,3	-80,4	29,3	153,7	-1,1	409,7	69,9	50,2	-75,7	50,1	-179,1	0,0	148,3	-1,1	0,0	73,2	13,0	-80,4	17,0	-148,5	29,7	153,7	-1,4	268,0	73,9	22,8	-81,0	27,5	-81,0	27,5	156,3	-1,4	347,0	
33,0	1	32,0	1	33,0	25,6	156,2	-1,4	2000	NaN	NaN	C	2142	63,7	70,2	56	59,3612007	24,7163327	6620624,18	1051087,22	-81,7	344,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,6	23,8	-81,7	25,6	-81,7	25,6	156,2	-1,4	344,0	74,6	23,3	-80,0	23,3	-3,3	23,3	155,0	-1,3	146,4	74,3	25,4	-81,3	27,1	-81,3	27,1	155,5	-1,3	396,7	71,6	50,9	-77,9	49,3	-179,4	0,0	150,0	-1,3	0,0	74,3	13,7	-81,3	15,5	179,4	27,5	155,5	-1,4	258,3	74,6	23,8	-81,7	25,6	-81,7	25,6	156,2	-1,4	344,0	
34,0	1	33,0	1	34,0	24,1	155,6	-1,4	2000	NaN	NaN	C	2205	63,7	70,2	56	59,3611912	24,7163258	6620623,07	1051086,98	-80,4	340,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,9	22,4	-81,0	24,1	-80,4	24,1	155,6	-1,4	340,5	73,3	21,0	-80,4	21,0	-2,2	21,0	154,4	-1,3	134,5	73,3	24,6	-81,0	26,1	-80,4	26,1	154,4	-1,3	402,3	72,0	49,8	-73,8	47,3	-179,5	0,0	145,7	-1,3	0,0	73,3	12,9	-81,0	14,2	-152,5	26,4	154,4	-1,4	253,1	73,9	22,4	-81,0	24,1	-80,4	24,1	155,6	-1,4	340,5	
35,0	1	34,0	1	35,0	24,2	157,8	-1,5	2000	NaN	NaN	C	2260	63,7	70,2	55	59,3611827	24,7163197	6620622,08	1051086,78	-82,4	338,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,3	22,3	-82,4	24,2	-82,4	24,2	157,8	-1,5	338,9	75,3	21,4	-81,8	21,4	-6,3	21,4	157,8	-1,4	140,4	75,3	24,7	-82,1	26,4	-82,1	26,4	157,8	-1,4	409,4	71,6	50,3	-76,7	48,8	-179,4	0,0	148,0	-1,4	0,0	75,3	12,7	-82,1	14,3	-155,5	26,5	157,8	-1,5	251,7	75,3	22,3	-82,4	24,2	-82,4	24,2	157,8	-1,5	338,9	
36,0	1	35,0	1	36,0	24,6	158,1	-1,5	2000	NaN	NaN	C	2316	63,7	70,2	56	59,3611743	24,7163135	6620621,10	1051086,57	-81,8	342,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,6	22,0	-81,8	24,6	-81,8	24,6	158,1	-1,5	342,2	75,6	21,1	-81,8	21,1	-6,2	21,1	157,4	-1,3	140,0	75,3	24,5	-81,8	26,2	-81,8	26,2	157,4	-1,3	412,0	72,0	49,4	-76,7	48,2	-179,3	0,0	149,4	-1,3	0,0	75,3	11,9	-81,8	14,6	-155,0	26,6	157,4	-1,5	251,9	76,6	22,0	-81,8	24,6	-81,8	24,6	158,1	-1,5	342,2	
37,0	1	36,0	1	37,0	23,6	157,7	-1,5	2000	NaN	NaN	C	2365	63,7	70,2	56	59,3611679	24,7163089	6620620,36	1051086,41	-82,4	337,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,1	21,4	-82,4	23,6	-82,4	23,6	157,7	-1,5	337,7	75,9	20,9	-80,9	20,9	-6,2	20,9	156,9	-1,4	137,1	75,4	22,9	-80,9	25,3	-80,9	25,3	156,9	-1,4	390,8	71,9	47,8	-75,8	47,3	-179,5	0,0	147,0	-1,4	0,0	75,4	11,9	-80,9	13,6	-154,1	26,0	156,9	-1,5	244,4	76,1	21,4	-82,4	23,6	-82,4	23,6	157,7	-1,5	337,7	
38,0	1	37,0	1	38,0	21,9	158,7	-1,7	2000	NaN	NaN	C	2434	63,8	70,2	56	59,3611573	24,7163012	6620619,12	1051086,15	-82,7	328,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,3	21,2	-82,7	21,9	-82,7	21,9	158,7	-1,7	328,8	76,9	19,7	-82,0	19,7	-5,7	19,7	158,0	-1,6	133,1	76,9	23,0	-82,0	23,7	-82,0	23,7	158,0	-1,6	387,9	71,3	48,2	-77,3	45,9	-179,7	0,0	147,0	-1,6	0,0	76,9	11,6	-82,0	12,5	179,6	24,4	158,0	-1,7	236,7	77,3	21,2	-82,7	21,9	-82,7	21,9	158,7	-1,7	328,8	
39,0	1	38,0	1	39,0	22,4	158,4	-1,7	2000	NaN	NaN	C	2482	63,9	70,3	56	59,3611499	24,7162957	6620618,26	1051085,96	-81,1	325,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,4	20,6	-82,5	22,4	-81,1	22,4	158,4	-1,7	325,2	76,8	20,0	-81,8	20,0	-2,7	20,0	157,7	-1,6	136,4	76,6	22,8	-81,8	24,3	-79,9	24,4	156,9	-1,6	393,9	71,9	48,9	-74,6	48,5	-179,4	0,0	146,4	-1,6	0,0	76,6	11,1	-81,8	13,3	179,2	25,7	156,9	-1,7	240,3	77,4	20,6	-82,5	22,4	-81,1	22,4	158,4	-1,7	325,2	
40,0	1	39,0	1	40,0	21,7	157,2	-1,9	2000	NaN	NaN	C	2538	63,9	70,3	56	59,3611415	24,7162896	6620617,27	1051085,75	-80,4	323,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,5	20,7	-82,0	21,5	-80,4	21,7	157,2	-1,9	323,0	76,5	20,0	-78,8	20,0	2,0	20,0	155,3	-1,8	131,0	76,5	22,3	-78,8	22,8	-78,4	22,8	155,3	-1,8	370,8	71,6	48,2	-73,8	47,8	-179,5	0,0	144,7	-1,8	0,0	76,5	11,1	-78,8	12,6	179,3	24,4	154,9	-1,9	231,8	76,5	20,7	-82,0	21,5	-80,4	21,7	157,2	-1,9	323,0	
41,0	1	40,0	1	41,0	20,8	158,2	-2,0	2000	NaN	NaN	C	2594	63,9	70,3	56	59,3611340	24,7162842	6620616,40	1051085,56	77,9	307,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,9	20,6	-80,4	20,5	77,9	20,8	158,2	-2,0	307,7	77,6	19,5	-80,0	19,5	-0,9	19,5	157,6	-1,9	126,3	77,9	22,0	-80,3	21,7	77,9	22,1	157,6	-1,9	348,9	71,6	48,1	-75,7	46,4	-179,5	0,0	146,9	-1,9	0,0	77,6	11,4	-80,4	12,2	179,5	23,5	157,3	-2,0	227,4	77,9	20,6	-80,4	20,5	77,9	20,8	158,2	-2,0	307,7	
42,0	1	41,0	1	42,0	21,6	159,7	-2,1	2000	NaN	NaN	C	2656	64,0	70,3	56	59,3611245	24,7162773	6620615,29	1051085,33	-82,5	315,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,2	20,7	-83,1	21,4	-82,5	21,6	159,7	-2,1	315,8	76,5	19,9	-82,9	19,9	-2,1	19,9	158,8	-2,0	132,9	76,5	22,0	-82,9	22,6	-81,8	22,9	159,0	-2,0	351,7	71,3	47,2	-77,0	45,0	-179,4	0,0	149,5	-2,0	0,0	76,5	11,4	-82,9	12,6	179,2	24,2	159,0	-2,1	229,6	77,2	20,7	-83,1	21,4	-82,5	21,6	159,7	-2,1	315,8	
43,0	1	42,0	1	43,0	21,4	158,4	-2,2	2000	NaN	NaN	C	2711	64,0	70,3	55	59,3611160	24,7162711	6620614,30	1051085,12	-80,2	308,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,2	20,4	-81,1	21,4	-80,2	21,4	158,4	-2,2	308,0	76,8	19,6	-81,1	19,6	-2,2	19,6	158,1	-2,1	129,8	76,8	21,5	-81,1	22,7	-80,2	22,7	158,1	-2,1	350,0	72,5	47,3	-76,1	45,8	-179,7	0,0	148,1	-2,1	0,0	76,8	11,0	-81,1	12,8	179,4	24,3	158,4	-2,2	227,6	77,2	20,4	-81,1	21,4	-80,2	21,4	158,4	-2,2	308,0	
44,0	1	43,0	1	44,0	20,6	158,3	-2,4	2000	NaN	NaN	C	2767	64,0	70,3	55	59,3611075	24,7162650	6620613,31	1051084,91	-80,0	292,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,9	20,5	-81,4	20,0	-80,0	20,6	158,3	-2,4	292,7	76,9	18,8	-80,7	18,8	-6,8	18,8	157,6	-2,3	124,8	76,9	21,6	-80,7	21,0	-0,9	21,8	157,6	-2,3	333,1	72,3	46,8	-75,3	44,4	-179,7	0,0	148,0	-2,3	0,0	76,9	11,1	-81,3	12,3	179,8	24,0	158,3	-2,4	220,3	76,9	20,5	-81,4	20,0	-80,0	20,6	158,3	-2,4	292,7	
45,0	1	44,0	1	45,0	20,4	159,6	-2,3	2000	NaN	NaN	C	2822	64,0	70,3	55	59,3611001	24,7162596	6620612,44	1051084,73	-79,8	286,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,3	19,8	-80,4	20,4	-79,8	20,4	159,6	-2,3	286,9	78,3	19,1	-80,3	19,1	0,5	19,1	159,6	-2,2	124,8	77,7	21,0	-80,3	21,6	-79,4	21,8	158,6	-2,2	324,3	72,0	45,9	-76,3	44,0	-179,7	0,0	148,4	-2,2	0,0	77,7	11,1	-80,3	12,5	179,3	23,0	158,6	-2,3	218,6	78,3	19,8	-80,4	20,4	-79,8	20,4	159,6	-2,3	286,9	
46,0	1	45,0	1	46,0	22,6	159,0	-2,3	2000	NaN	NaN	C	2877	64,1	70,3	55	59,3610915	24,7162534	6620611,45	1051084,52	-82,1	299,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,9	19,4	-82,1	22,6	-82,1	22,6	159,0	-2,3	299,0	77,1	19,6	-81,4	19,6	-5,7	19,6	158,3	-2,1	127,5	76,8	20,6	-81,8	23,8	-81,8	23,8	158,6	-2,1	338,6	71,9	46,0	-76,5	46,3	-179,6	0,0	148,3	-2,1	0,0	76,8	10,5	-81,8	14,1	179,6	25,2	159,0	-2,3	228,6	76,9	19,4	-82,1	22,6	-82,1	22,6	159,0	-2,3	299,0	
47,0	1	46,0	1	47,0	22,0	160,1	-2,4	2000	NaN	NaN	C	2940	64,1	70,3	55	59,3610820	24,7162465	6620610,33	1051084,28	-80,9	305,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,5	19,4	-80,9	22,0	-80,9	22,0	160,1	-2,4	305,1	78,5	19,5	-79,7	19,5	-6,3	19,5	158,9	-2,2	129,6	78,1	20,8	-79,7	23,4	-79,7	23,4	158,8	-2,2	348,2	72,6	45,7	-76,3	46,1	-179,5	0,0	148,9	-2,2	0,0	78,1	10,5	-79,7	13,3	179,5	24,4	158,8	-2,4	228,8	78,5	19,4	-80,9	22,0	-80,9	22,0	160,1	-2,4	305,1	
48,0	1	47,0	1	48,0	22,6	162,2	-2,2	2000	NaN	NaN	C	2988	64,1	70,3	56	59,3610745	24,7162411	6620609,47	1051084,10	-83,0	314,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,2	19,2	-83,0	22,6	-83,0	22,6	162,2	-2,2	314,7	79,9	19,0	-81,0	19,0	-2,1	19,0	161,5	-2,0	133,1	79,2	21,1	-81,1	24,4	-81,1	24,4	160,3	-2,0	365,9	73,2	45,9	-77,6	46,5	-179,1	0,0	152,2	-2,0	0,0	79,2	10,2	-81,1	13,3	179,6	24,5	160,3	-2,2	230,5	79,2	19,2	-83,0	22,6	-83,0	22,6	162,2	-2,2	314,7	
49,0	1	48,0	1	49,0	21,2	163,3	-2,1	2000	NaN	NaN	C	3044	64,1	70,3	55	59,3610671	24,7162357	6620608,60	1051083,92	-81,4	314,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	81,9	20,3	-82,0	21,0	-81,4	21,2	163,3	-2,1	314,5	81,9	19,1	-81,0	19,1	0,6	19,1	162,2	-2,0	132,8	81,9	21,7	-81,3	22,3	-81,0	22,3	163,3	-2,0	367,3	74,8	45,9	-76,1	43,7	-177,6	0,1	151,1	-2,0	0,0	81,9	10,8	-82,0	12,5	177,5	23,6	162,6	-2,1	222,0	81,9	20,3	-82,0	21,0	-81,4	21,2	163,3	-2,1	314,5	
50,0	1	49,0	1	50,0	21,2	160,2	-2,1	2000	NaN	NaN	C	3099	64,1	70,3	55	59,3610586	24,7162295	6620607,61	1051083,71	-80,4	323,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,3	21,0	-82,4	20,8	-80,4	21,2	160,2	-2,1	323,0	77,0	19,4	-82,3	19,4	2,0	19,4	159,2	-2,1	133,9	77,3	23,0	-82,3	22,1	-2,9	23,0	159,2	-2,1	378,6	74,3	48,2	-77,0	45,0	-175,4	0,0	150,6	-2,1	0,0	76,7	11,3	-82,3	11,8	179,6	24,5	159,2	-2,1	229,9	78,3	21,0	-82,4	20,8	-80,4	21,2	160,2	-2,1	323,0	
51,0	1	50,0	1	51,0	20,8	160,4	-2,0	2000	NaN	NaN	C	3155	64,2	70,3	55	59,3610501	24,7162234	6620606,61	1051083,50	-3,0	326,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,3	20,6	-82,4	20,2	-3,0	20,8	160,4	-2,0	326,3	77,5	19,4	-81,8	19,4	1,7	19,4	159,6	-1,9	138,7	77,5	22,0	-81,7	21,5	76,5	22,1	159,6	-1,9	374,9	72,9	47,5	-75,8	45,0	-179,5	0,0	149,7	-1,9	0,0	77,5	11,0	-81,7	11,3	179,5	23,8	159,6	-2,0	228,7	78,3	20,6	-82,4	20,2	-3,0	20,8	160,4	-2,0	326,3	
52,0	1	51,0	1	52,0	21,2	156,4	-2,0	2000	NaN	NaN	C	3211	64,2	70,3	55	59,3610415	24,7162171	6620605,62	1051083,29	74,6	317,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,3	21,1	-80,1	19,4	74,6	21,2	156,4	-2,0	317,3	75,2	19,4	-80,1	19,4	-2,7	19,4	154,7	-2,0	135,0	74,6	22,0	-79,1	20,3	72,9	22,1	153,1	-2,0	348,1	70,0	47,4	-72,8	43,7	-179,4	0,0	142,1	-2,0	0,0	74,6	11,3	-80,1	10,8	179,4	23,6	153,6	-2,0	223,6	76,3	21,1	-80,1	19,4	74,6	21,2	156,4	-2,0	317,3	
53,0	1	52,0	1	53,0	21,6	159,2	-1,9	2000	NaN	NaN	C	3267	64,2	70,3	55	59,3610330	24,7162110	6620604,63	1051083,08	-80,1	289,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,6	19,8	-80,1	21,6	-80,1	21,6	159,2	-1,9	289,7	78,6	19,5	-78,3	19,5	3,5	19,5	156,7	-1,8	124,9	78,6	20,7	-78,7	22,5	-78,7	22,5	156,7	-1,8	319,1	72,0	46,1	-75,4	46,3	-179,6	0,0	147,1	-1,8	0,0	78,2	11,0	-79,7	13,8	179,5	24,1	159,2	-1,9	221,1	78,6	19,8	-80,1	21,6	-80,1	21,6	159,2	-1,9	289,7	
54,0	1	53,0	1	54,0	20,5	159,6	-1,7	2000	NaN	NaN	C	3330	64,3	70,3	55	59,3610245	24,7162047	6620603,63	1051082,86	-79,9	299,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,6	19,8	-81,5	20,5	-79,9	20,5	159,6	-1,7	299,0	78,6	19,5	-80,4	19,5	-0,3	19,5	158,3	-1,6	135,7	78,6	20,5	-80,8	21,2	-79,8	21,5	158,3	-1,6	321,4	72,6	45,7	-74,5	44,5	-179,4	0,0	148,3	-1,6	0,0	78,5	10,8	-81,0	11,9	179,3	22,7	158,3	-1,7	216,7	78,6	19,8	-81,5	20,5	-79,9	20,5	159,6	-1,7	299,0	
55,0	1	54,0	1	55,0	20,4	158,3	-1,7	2000	NaN	NaN	C	3386	64,3	70,3	55	59,3610160	24,7161984	6620602,64	1051082,64	-79,8	292,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,8	19,2	-80,4	20,2	-79,8	20,4	158,3	-1,7	292,8	77,8	18,4	-79,5	18,4	-5,9	18,4	157,6	-1,7	121,8	77,8	20,8	-79,8	21,6	-79,1	21,6	157,7	-1,7	338,6	73,1	45,4	-73,5	43,2	-179,5	0,0	145,1	-1,7	0,0	76,9	10,6	-79,8	11,9	179,4	22,5	157,7	-1,7	218,8	77,8	19,2	-80,4	20,2	-79,8	20,4	158,3	-1,7	292,8	
56,0	1	55,0	1	56,0	21,7	161,2	-1,8	2000	NaN	NaN	C	3435	64,3	70,3	55	59,3610085	24,7161929	6620601,77	1051082,46	78,7	296,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,7	21,7	-82,3	18,9	78,7	21,7	161,2	-1,8	296,8	78,0	18,8	-82,3	18,8	3,2	18,8	160,5	-1,9	128,0	78,7	23,0	-81,2	20,2	78,7	23,0	159,5	-1,9	333,6	74,6	47,1	-74,9	41,4	-179,4	0,0	149,5	-1,9	0,0	78,0	12,3	-81,2	10,9	168,9	23,7	159,5	-1,8	221,7	78,7	21,7	-82,3	18,9	78,7	21,7	161,2	-1,8	296,8	
57,0	1	56,0	1	57,0	22,5	156,4	-1,8	2000	NaN	NaN	C	3498	64,3	70,3	56	59,3609989	24,7161858	6620600,65	1051082,21	76,6	316,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,6	22,5	-80,5	19,5	76,6	22,5	156,4	-1,8	316,0	74,6	19,7	-81,1	19,7	2,0	19,7	155,7	-1,8	130,9	76,6	24,2	-79,7	21,5	76,6	24,2	156,4	-1,8	355,5	73,2	48,7	-73,8	42,8	-179,6	0,0	147,1	-1,8	0,0	76,6	12,5	-79,7	11,2	179,1	25,5	155,0	-1,8	232,6	76,6	22,5	-80,5	19,5	76,6	22,5	156,4	-1,8	316,0	
