ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00901_felt1___20260313-145014.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145014

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:50:14
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 901
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 901,104582542458
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 900	: 1	: 	: 1	: 1	: -1	: 902

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
281,0	1	280,0	1	281,0	21,9	160,9	-1,8	2000	NaN	NaN	C	16802	65,3	69,4	56	59,3591334	24,7148255	6620383,04	1051035,80	66,6	328,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,6	21,9	-94,3	19,6	66,6	21,9	160,9	-1,8	328,6	65,6	19,0	-94,3	19,0	-15,9	19,0	159,6	-1,9	133,8	65,6	23,9	-93,6	21,8	65,6	23,9	159,6	-1,9	398,7	60,8	51,9	-88,2	45,4	-179,6	0,0	149,2	-1,9	0,0	65,6	12,0	-94,3	10,8	179,6	24,8	159,9	-1,8	234,3	66,6	21,9	-94,3	19,6	66,6	21,9	160,9	-1,8	328,6	
282,0	1	281,0	1	282,0	21,8	162,1	-1,9	2000	NaN	NaN	C	16852	65,3	69,4	56	59,3591258	24,7148200	6620382,16	1051035,62	68,8	329,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,8	21,8	-94,0	19,7	68,8	21,8	162,1	-1,9	329,6	67,5	18,5	-93,9	18,5	-13,3	18,5	160,9	-2,0	133,4	67,5	24,2	-93,3	22,0	67,5	24,2	160,7	-2,0	413,6	62,4	52,4	-86,3	45,9	-179,5	0,0	148,8	-2,0	0,0	67,5	11,9	-93,9	10,8	179,3	25,3	160,8	-1,9	234,0	68,8	21,8	-94,0	19,7	68,8	21,8	162,1	-1,9	329,6	
283,0	1	282,0	1	283,0	23,1	163,0	-1,9	2000	NaN	NaN	C	16915	65,3	69,4	56	59,3591161	24,7148129	6620381,02	1051035,37	68,2	355,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,2	23,1	-95,3	20,9	68,2	23,1	163,0	-1,9	355,0	67,6	19,7	-94,1	19,7	-14,4	19,7	161,5	-2,1	143,3	67,6	25,9	-94,0	23,0	67,6	25,9	162,0	-2,1	438,7	62,3	53,5	-87,2	46,7	-179,5	0,0	149,9	-2,1	0,0	67,6	12,4	-94,1	11,3	179,2	26,5	161,6	-1,9	244,4	68,2	23,1	-95,3	20,9	68,2	23,1	163,0	-1,9	355,0	
284,0	1	283,0	1	284,0	22,7	161,6	-1,9	2000	NaN	NaN	C	16964	65,3	69,4	56	59,3591085	24,7148073	6620380,14	1051035,19	68,2	347,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,2	22,7	-93,4	19,7	68,2	22,7	161,6	-1,9	347,7	66,3	18,5	-92,7	18,5	-13,9	18,5	159,5	-2,0	134,5	67,0	26,0	-92,7	22,6	67,0	26,0	160,0	-2,0	444,6	62,4	54,0	-85,8	46,6	-179,6	0,0	150,0	-2,0	0,0	66,8	12,3	-92,7	10,7	179,4	27,1	159,5	-1,9	241,2	68,2	22,7	-93,4	19,7	68,2	22,7	161,6	-1,9	347,7	
285,0	1	284,0	1	285,0	22,3	163,3	-2,0	2000	NaN	NaN	C	17020	65,3	69,4	56	59,3590998	24,7148010	6620379,13	1051034,97	68,8	343,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,8	22,3	-95,4	20,6	68,8	22,3	163,3	-2,0	343,5	66,9	19,2	-95,4	19,2	-13,0	19,2	162,9	-2,0	140,4	67,2	24,5	-94,1	22,9	67,2	24,5	161,5	-2,0	419,0	62,0	52,4	-87,7	46,6	-179,4	0,0	149,5	-2,0	0,0	66,9	12,1	-95,0	11,1	179,4	25,5	162,9	-2,0	235,4	68,8	22,3	-95,4	20,6	68,8	22,3	163,3	-2,0	343,5	
286,0	1	285,0	1	286,0	21,5	161,6	-2,1	2000	NaN	NaN	C	17069	65,3	69,4	56	59,3590922	24,7147955	6620378,24	1051034,78	68,2	340,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,2	21,5	-95,1	20,2	68,2	21,5	161,6	-2,1	340,4	66,4	19,0	-93,9	19,0	-12,7	19,0	159,5	-2,2	133,2	67,0	23,7	-93,9	22,5	67,0	23,7	160,9	-2,2	415,0	63,0	51,6	-87,0	46,2	-179,4	0,0	149,4	-2,2	0,0	67,0	11,8	-93,9	10,9	178,9	24,5	161,4	-2,1	233,2	68,2	21,5	-95,1	20,2	68,2	21,5	161,6	-2,1	340,4	
287,0	1	286,0	1	287,0	22,0	162,9	-2,1	2000	NaN	NaN	C	17132	65,4	69,4	56	59,3590835	24,7147892	6620377,22	1051034,57	68,3	342,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,3	22,0	-94,8	21,0	68,3	22,0	162,9	-2,1	342,1	67,6	19,2	-94,8	19,2	-17,4	19,2	161,6	-2,2	138,0	68,3	24,8	-93,4	22,8	68,3	24,8	161,6	-2,2	418,0	63,7	52,4	-88,5	46,6	-179,5	0,0	151,5	-2,2	0,0	68,3	12,2	-94,7	11,4	179,1	25,1	162,2	-2,1	238,9	68,3	22,0	-94,8	21,0	68,3	22,0	162,9	-2,1	342,1	
288,0	1	287,0	1	288,0	21,4	163,7	-2,1	2000	NaN	NaN	C	17188	65,4	69,4	56	59,3590748	24,7147829	6620376,21	1051034,36	68,5	333,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,2	21,1	-95,5	20,4	68,5	21,4	163,7	-2,1	333,4	66,7	19,0	-95,0	19,0	-16,5	19,0	162,0	-2,1	138,0	66,9	23,7	-94,5	23,0	66,6	24,0	161,6	-2,1	420,1	62,7	51,9	-87,8	46,6	-179,6	0,0	151,2	-2,1	0,0	66,9	11,6	-94,5	11,1	178,1	24,4	161,6	-2,1	232,5	69,2	21,1	-95,5	20,4	68,5	21,4	163,7	-2,1	333,4	
289,0	1	288,0	1	289,0	21,6	162,3	-2,1	2000	NaN	NaN	C	17237	65,4	69,4	56	59,3590671	24,7147774	6620375,32	1051034,17	69,4	325,6	False	NaN	169,3	_	18	NaN	_	NaN	NaN	_	NaN	69,4	21,6	-93,9	20,1	69,4	21,6	162,3	-2,1	325,6	68,2	18,8	-93,4	18,8	-19,2	18,8	162,2	-2,1	134,4	68,2	23,9	-92,8	21,9	68,2	23,9	161,6	-2,1	407,0	63,0	51,8	-85,7	45,7	-179,6	0,0	148,8	-2,1	0,0	68,2	11,8	-93,4	11,1	178,7	24,3	162,2	-2,1	228,8	69,4	21,6	-93,9	20,1	69,4	21,6	162,3	-2,1	325,6	
290,0	1	289,0	1	290,0	22,1	162,3	-2,1	2000	NaN	NaN	C	17293	65,5	69,4	56	59,3590584	24,7147711	6620374,31	1051033,96	68,3	338,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,3	22,1	-93,3	20,4	68,3	22,1	162,3	-2,1	338,0	66,3	19,5	-93,3	19,5	-19,2	19,5	160,6	-2,1	140,4	67,3	23,8	-93,0	22,4	67,3	23,8	161,2	-2,1	393,2	62,5	51,8	-87,1	45,8	-179,5	0,0	149,9	-2,1	0,0	67,3	12,2	-93,1	11,2	178,7	24,3	161,2	-2,1	235,5	68,3	22,1	-93,3	20,4	68,3	22,1	162,3	-2,1	338,0	
291,0	1	290,0	1	291,0	21,7	162,4	-1,9	2000	NaN	NaN	C	17356	65,6	69,4	56	59,3590486	24,7147640	6620373,16	1051033,72	66,9	334,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,9	21,7	-94,8	20,2	66,9	21,7	162,4	-1,9	334,6	66,9	19,2	-94,7	19,2	-16,2	19,2	161,6	-1,9	140,9	66,9	23,7	-93,4	21,8	66,9	23,7	161,5	-1,9	398,4	61,9	51,7	-86,6	45,6	-179,7	0,0	148,2	-1,9	0,0	66,9	11,8	-94,7	11,3	176,9	24,3	161,6	-1,9	234,5	66,9	21,7	-94,8	20,2	66,9	21,7	162,4	-1,9	334,6	
292,0	1	291,0	1	292,0	22,6	162,6	-1,9	2000	NaN	NaN	C	17405	65,6	69,4	56	59,3590410	24,7147585	6620372,27	1051033,53	66,9	334,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,9	22,6	-96,2	19,9	66,9	22,6	162,6	-1,9	334,3	66,3	19,4	-95,5	19,4	-16,3	19,4	162,1	-2,0	141,6	66,3	25,1	-93,9	22,0	66,3	25,1	159,1	-2,0	412,7	61,9	53,1	-89,0	45,8	-179,7	0,0	149,9	-2,0	0,0	66,3	12,7	-94,1	10,9	179,1	25,6	161,8	-1,9	238,6	66,9	22,6	-96,2	19,9	66,9	22,6	162,6	-1,9	334,3	
293,0	1	292,0	1	293,0	23,2	161,5	-1,9	2000	NaN	NaN	C	17461	65,7	69,4	56	59,3590334	24,7147529	6620371,38	1051033,34	67,9	347,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,9	23,2	-94,5	20,8	67,9	23,2	161,5	-1,9	347,7	67,0	19,9	-94,5	19,9	-13,9	19,9	160,9	-2,0	141,4	67,0	25,6	-94,2	23,0	67,0	25,6	160,5	-2,0	437,1	60,8	53,5	-88,5	47,0	-179,6	0,0	148,5	-2,0	0,0	67,0	12,9	-94,5	11,5	178,9	26,8	160,8	-1,9	241,0	67,9	23,2	-94,5	20,8	67,9	23,2	161,5	-1,9	347,7	
294,0	1	293,0	1	294,0	22,9	161,8	-1,7	2000	NaN	NaN	C	17517	65,7	69,4	56	59,3590246	24,7147466	6620370,36	1051033,12	67,0	352,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,0	22,9	-94,6	20,6	67,0	22,9	161,8	-1,7	352,4	66,7	19,3	-91,8	19,3	-16,3	19,3	160,3	-1,8	140,3	67,0	25,7	-91,3	23,5	67,0	25,7	159,3	-1,8	440,5	62,4	53,7	-85,8	47,2	-179,7	0,0	148,5	-1,8	0,0	67,0	12,5	-91,3	10,8	179,6	26,5	159,3	-1,7	243,2	67,0	22,9	-94,6	20,6	67,0	22,9	161,8	-1,7	352,4	
295,0	1	294,0	1	295,0	22,1	161,5	-1,7	2000	NaN	NaN	C	17572	65,7	69,4	56	59,3590159	24,7147402	6620369,34	1051032,91	67,0	335,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,0	22,1	-94,8	21,2	67,0	22,1	161,5	-1,7	335,2	65,4	19,6	-94,2	19,6	-17,7	19,6	159,5	-1,8	136,5	65,4	24,4	-93,8	23,4	65,4	24,4	159,5	-1,8	404,8	62,8	52,2	-88,1	47,1	-179,7	0,0	151,0	-1,8	0,0	65,4	12,6	-94,2	11,7	176,9	24,7	159,5	-1,7	239,8	67,0	22,1	-94,8	21,2	67,0	22,1	161,5	-1,7	335,2	
296,0	1	295,0	1	296,0	22,5	159,7	-1,8	2000	NaN	NaN	C	17628	65,7	69,4	56	59,3590072	24,7147338	6620368,33	1051032,69	66,3	333,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	66,3	22,5	-93,1	21,2	66,3	22,5	159,7	-1,8	333,2	65,9	19,9	-93,1	19,9	-13,3	19,9	159,7	-1,9	136,4	65,9	24,9	-92,8	22,7	65,9	24,9	159,3	-1,9	404,4	63,1	52,6	-87,8	46,4	-179,6	0,0	151,1	-1,9	0,0	65,9	12,7	-93,1	12,0	177,3	25,7	159,7	-1,8	240,1	66,3	22,5	-93,1	21,2	66,3	22,5	159,7	-1,8	333,2	
297,0	1	296,0	1	297,0	22,4	160,2	-1,7	2000	NaN	NaN	C	17677	65,8	69,4	56	59,3589995	24,7147283	6620367,44	1051032,50	66,3	336,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,2	22,4	-91,5	21,4	66,3	22,4	160,2	-1,7	336,5	66,3	20,1	-91,4	20,1	-13,3	20,1	157,6	-1,8	134,4	66,3	24,7	-90,8	23,4	66,3	24,7	157,7	-1,8	403,5	63,8	52,6	-85,9	47,5	-179,7	0,0	149,6	-1,8	0,0	66,3	13,0	-91,4	11,9	175,9	24,9	157,6	-1,7	239,7	68,2	22,4	-91,5	21,4	66,3	22,4	160,2	-1,7	336,5	
298,0	1	297,0	1	298,0	23,2	162,8	-1,7	2000	NaN	NaN	C	17739	65,8	69,4	56	59,3589908	24,7147220	6620366,42	1051032,28	68,8	343,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,5	23,2	-93,4	22,1	68,8	23,2	162,8	-1,7	343,9	68,8	20,8	-92,0	20,8	-13,3	20,8	160,7	-1,7	146,1	69,5	25,3	-92,0	24,0	67,6	25,3	160,7	-1,7	410,4	63,0	52,8	-87,3	48,1	-179,7	0,0	150,1	-1,7	0,0	68,8	12,9	-92,0	12,3	175,5	25,7	160,7	-1,7	249,8	69,5	23,2	-93,4	22,1	68,8	23,2	162,8	-1,7	343,9	
299,0	1	298,0	1	299,0	22,2	161,2	-1,8	2000	NaN	NaN	C	17787	65,9	69,4	56	59,3589832	24,7147164	6620365,53	1051032,09	66,9	340,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,4	22,2	-92,6	21,1	66,9	22,2	161,2	-1,8	340,2	66,3	20,0	-91,9	20,0	-15,0	20,0	158,9	-1,8	139,8	66,9	23,9	-91,9	23,1	66,3	23,9	159,5	-1,8	401,8	62,9	51,7	-86,4	47,1	-179,7	0,0	150,6	-1,8	0,0	66,3	12,1	-91,9	11,8	179,1	24,6	159,5	-1,8	240,5	69,4	22,2	-92,6	21,1	66,9	22,2	161,2	-1,8	340,2	
300,0	1	299,0	1	300,0	21,4	162,8	-1,8	2000	NaN	NaN	C	17843	65,8	69,4	56	59,3589744	24,7147101	6620364,51	1051031,88	69,5	330,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,5	21,4	-92,9	20,0	69,5	21,4	162,8	-1,8	330,4	68,1	19,2	-92,9	19,2	-14,8	19,2	160,8	-1,8	138,4	69,4	22,8	-92,6	21,5	69,4	22,8	161,7	-1,8	380,2	61,7	50,7	-87,4	45,4	-179,7	0,0	149,7	-1,8	0,0	68,1	11,6	-92,9	11,2	179,1	23,5	160,8	-1,8	227,7	69,5	21,4	-92,9	20,0	69,5	21,4	162,8	-1,8	330,4	
301,0	1	300,0	1	301,0	21,1	162,2	-1,8	2000	NaN	NaN	C	17891	65,7	69,4	56	59,3589668	24,7147045	6620363,62	1051031,69	70,0	316,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,0	21,1	-92,7	19,3	70,0	21,1	162,2	-1,8	316,4	68,7	18,8	-92,7	18,8	-13,9	18,8	160,2	-1,9	131,9	68,7	22,4	-92,7	20,8	68,7	22,4	160,2	-1,9	365,9	63,0	50,0	-84,4	44,9	-179,5	0,0	147,3	-1,9	0,0	68,7	11,9	-92,7	10,8	177,4	23,3	160,2	-1,8	222,1	70,0	21,1	-92,7	19,3	70,0	21,1	162,2	-1,8	316,4	
302,0	1	301,0	1	302,0	21,8	163,5	-1,9	2000	NaN	NaN	C	17953	65,8	69,4	56	59,3589580	24,7146982	6620362,60	1051031,48	69,3	323,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,3	21,8	-94,6	20,1	69,3	21,8	163,5	-1,9	323,6	66,9	19,0	-94,1	19,0	-16,3	19,0	161,5	-1,9	130,6	66,9	24,0	-93,5	22,1	66,9	24,0	160,9	-1,9	393,7	63,6	51,8	-86,6	45,8	-179,5	0,0	151,4	-1,9	0,0	66,9	11,8	-94,1	11,4	179,1	24,8	161,5	-1,9	233,2	69,3	21,8	-94,6	20,1	69,3	21,8	163,5	-1,9	323,6	
303,0	1	302,0	1	303,0	21,7	160,5	-1,8	2000	NaN	NaN	C	18008	65,8	69,4	56	59,3589493	24,7146918	6620361,57	1051031,26	67,9	318,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	67,9	21,7	-92,0	18,8	67,9	21,7	160,5	-1,8	318,6	66,9	18,7	-92,0	18,7	-15,1	18,7	159,6	-1,9	128,1	67,6	23,4	-92,0	20,3	67,6	23,4	159,9	-1,9	365,8	64,9	50,9	-85,8	44,3	-179,8	0,0	150,1	-1,9	0,0	66,9	12,1	-92,0	10,5	177,6	24,4	159,6	-1,8	221,9	67,9	21,7	-92,0	18,8	67,9	21,7	160,5	-1,8	318,6	
304,0	1	303,0	1	304,0	21,3	164,2	-1,7	2000	NaN	NaN	C	18063	65,8	69,4	56	59,3589405	24,7146855	6620360,55	1051031,04	70,8	319,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,8	21,3	-93,8	19,2	70,8	21,3	164,2	-1,7	319,5	67,6	18,7	-93,8	18,7	-16,8	18,7	161,3	-1,8	131,2	67,6	23,4	-93,1	20,9	67,6	23,4	161,4	-1,8	376,4	64,7	51,0	-86,6	45,0	-179,8	0,0	150,5	-1,8	0,0	67,6	11,9	-93,1	10,5	177,8	23,9	161,0	-1,7	228,0	70,8	21,3	-93,8	19,2	70,8	21,3	164,2	-1,7	319,5	
305,0	1	304,0	1	305,0	21,5	165,6	-1,7	2000	NaN	NaN	C	18112	65,9	69,4	56	59,3589328	24,7146799	6620359,66	1051030,85	70,9	318,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,9	21,5	-94,6	19,4	70,9	21,5	165,6	-1,7	318,8	70,1	18,6	-92,8	18,6	-12,8	18,6	162,9	-1,8	130,7	70,1	23,8	-92,8	21,2	70,1	23,8	162,9	-1,8	386,8	65,0	51,4	-86,6	45,3	-179,7	0,0	150,9	-1,8	0,0	70,1	12,2	-92,8	10,5	178,7	24,0	162,9	-1,7	229,3	70,9	21,5	-94,6	19,4	70,9	21,5	165,6	-1,7	318,8	
306,0	1	305,0	1	306,0	21,9	165,2	-1,7	2000	NaN	NaN	C	18166	66,0	69,4	56	59,3589251	24,7146744	6620358,76	1051030,67	71,2	324,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,2	21,9	-93,2	19,2	71,2	21,9	165,2	-1,7	324,7	67,3	18,9	-93,2	18,9	-17,2	18,9	161,4	-1,8	133,8	67,9	23,6	-93,1	20,8	67,9	23,6	161,4	-1,8	381,4	65,3	51,2	-85,8	44,8	-179,6	0,0	151,1	-1,8	0,0	67,9	12,2	-93,1	10,4	176,5	24,3	161,4	-1,7	228,9	71,2	21,9	-93,2	19,2	71,2	21,9	165,2	-1,7	324,7	
307,0	1	306,0	1	307,0	22,0	160,4	-1,6	2000	NaN	NaN	C	18228	66,0	69,4	56	59,3589153	24,7146672	6620357,61	1051030,42	68,9	319,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,9	22,0	-91,9	19,4	68,9	22,0	160,4	-1,6	319,0	68,9	19,3	-91,9	19,3	-18,1	19,3	160,4	-1,7	137,0	68,9	23,0	-91,1	20,8	68,9	23,0	160,3	-1,7	356,4	64,3	50,6	-84,6	44,9	-179,7	0,0	148,8	-1,7	0,0	68,9	12,7	-91,4	10,8	174,9	23,8	160,3	-1,6	228,7	68,9	22,0	-91,9	19,4	68,9	22,0	160,4	-1,6	319,0	
308,0	1	307,0	1	308,0	21,4	162,5	-1,6	2000	NaN	NaN	C	18283	66,0	69,4	56	59,3589065	24,7146609	6620356,59	1051030,21	68,8	314,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,8	21,4	-93,4	19,0	68,8	21,4	162,5	-1,6	314,1	66,9	19,1	-93,3	19,1	-17,7	19,1	160,6	-1,7	133,8	68,2	22,8	-92,6	20,3	68,2	22,8	159,6	-1,7	358,6	64,0	50,5	-85,4	44,2	-179,2	0,0	149,7	-1,7	0,0	68,2	12,2	-92,6	10,5	173,3	23,3	159,6	-1,6	228,3	68,8	21,4	-93,4	19,0	68,8	21,4	162,5	-1,6	314,1	
309,0	1	308,0	1	309,0	21,7	163,1	-1,6	2000	NaN	NaN	C	18338	66,1	69,4	56	59,3588988	24,7146554	6620355,69	1051030,02	71,2	325,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	71,2	21,7	-91,3	19,4	71,2	21,7	163,1	-1,6	325,8	69,8	19,3	-91,3	19,3	-16,3	19,3	160,8	-1,7	139,5	70,4	23,1	-91,3	21,1	70,4	23,1	161,5	-1,7	379,5	64,6	50,6	-84,7	45,2	-179,8	0,0	149,5	-1,7	0,0	69,8	12,3	-91,3	10,5	174,7	23,6	160,8	-1,6	230,2	71,2	21,7	-91,3	19,4	71,2	21,7	163,1	-1,6	325,8	
310,0	1	309,0	1	310,0	21,9	161,0	-1,6	2000	NaN	NaN	C	18385	66,1	69,4	56	59,3588911	24,7146499	6620354,79	1051029,84	68,8	324,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,8	21,9	-92,6	19,4	68,8	21,9	161,0	-1,6	324,8	67,4	19,6	-92,6	19,6	-16,9	19,6	160,4	-1,7	142,4	68,8	23,2	-92,6	20,5	68,8	23,2	160,1	-1,7	362,5	63,0	50,7	-85,2	44,5	-179,5	0,0	149,4	-1,7	0,0	68,8	12,3	-92,6	10,5	174,2	23,7	160,9	-1,6	233,5	68,8	21,9	-92,6	19,4	68,8	21,9	161,0	-1,6	324,8	
311,0	1	310,0	1	311,0	21,8	163,4	-1,7	2000	NaN	NaN	C	18440	66,1	69,4	56	59,3588823	24,7146436	6620353,77	1051029,63	70,1	326,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,1	21,8	-93,5	19,7	70,1	21,8	163,4	-1,7	326,4	69,2	19,5	-93,3	19,5	-17,5	19,5	162,3	-1,8	142,9	70,1	23,3	-92,7	21,0	70,1	23,3	161,9	-1,8	369,5	63,7	50,8	-86,5	45,4	-179,8	0,0	151,5	-1,8	0,0	70,1	12,2	-93,3	10,8	176,7	23,7	162,6	-1,7	234,1	70,1	21,8	-93,5	19,7	70,1	21,8	163,4	-1,7	326,4	
312,0	1	311,0	1	312,0	21,7	161,4	-1,7	2000	NaN	NaN	C	18501	66,1	69,4	56	59,3588735	24,7146373	6620352,74	1051029,41	68,9	315,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,9	21,7	-91,3	18,6	68,9	21,7	161,4	-1,7	315,4	68,2	18,7	-91,3	18,7	-13,9	18,7	160,8	-1,8	136,2	68,2	22,8	-90,6	19,8	68,2	22,8	159,5	-1,8	358,0	64,9	50,5	-84,5	44,2	-179,7	0,0	150,0	-1,8	0,0	68,2	12,2	-90,6	10,3	171,4	23,4	161,4	-1,7	231,7	68,9	21,7	-91,3	18,6	68,9	21,7	161,4	-1,7	315,4	
