ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99096_felt2___20260313-145233.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145233

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:52:33
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99096,669815277
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 903	: 1	: 	: 93	: 1	: 99096	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
26,0	1	99974,0	1	99973,0	23,8	157,9	-2,4	2000	NaN	NaN	C	174	66,9	71,0	56	59,3541758	24,7113474	6619805,92	1050920,17	76,1	344,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,1	23,8	-81,8	19,8	76,1	23,8	157,9	-2,4	344,5	76,1	20,1	-81,8	20,1	-13,3	20,1	157,9	-2,5	144,5	76,1	25,3	-81,2	21,5	76,1	25,3	157,3	-2,5	395,0	69,5	50,9	-75,3	47,0	-179,8	0,0	144,8	-2,5	0,0	76,1	12,9	-81,2	10,9	166,5	26,3	157,3	-2,4	248,3	76,1	23,8	-81,8	19,8	76,1	23,8	157,9	-2,4	344,5	
27,0	1	99973,0	1	99972,0	23,0	163,3	-2,7	2000	NaN	NaN	C	181	66,9	71,0	56	59,3541769	24,7113482	6619806,05	1050920,19	78,2	348,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,2	23,0	-85,1	19,2	78,2	23,0	163,3	-2,7	348,6	71,6	18,9	-85,1	18,9	-13,9	18,9	156,7	-2,8	137,9	71,6	25,2	-81,8	21,5	71,6	25,2	153,4	-2,8	419,8	63,1	51,6	-75,6	46,3	-179,4	0,0	138,7	-2,8	0,0	71,6	12,0	-81,8	10,5	169,6	26,6	153,4	-2,7	243,4	78,2	23,0	-85,1	19,2	78,2	23,0	163,3	-2,7	348,6	
28,0	1	99972,0	1	99971,0	22,8	155,9	-2,5	2000	NaN	NaN	C	187	66,9	71,0	57	59,3541780	24,7113490	6619806,18	1050920,22	76,1	324,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,1	22,8	-79,8	18,7	76,1	22,8	155,9	-2,5	324,5	76,1	19,5	-80,4	19,5	-12,1	19,5	156,5	-2,7	135,8	76,1	23,9	-79,8	19,9	76,1	23,9	155,9	-2,7	361,2	72,2	49,9	-75,1	45,2	-179,7	0,0	147,2	-2,7	0,0	76,1	12,5	-79,8	10,4	168,8	25,0	155,9	-2,5	237,3	76,1	22,8	-79,8	18,7	76,1	22,8	155,9	-2,5	324,5	
29,0	1	99971,0	1	99970,0	23,1	162,1	-2,3	2000	NaN	NaN	C	194	66,9	71,0	56	59,3541792	24,7113498	6619806,31	1050920,24	78,1	344,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,1	23,1	-84,0	19,2	78,1	23,1	162,1	-2,3	344,5	78,1	18,6	-84,0	18,6	-15,1	18,6	162,1	-2,4	141,5	78,1	25,4	-84,0	21,9	78,1	25,4	162,1	-2,4	425,6	70,1	50,6	-74,0	47,3	178,9	0,1	144,1	-2,4	0,0	78,1	12,2	-84,0	10,4	169,1	26,3	162,1	-2,3	242,6	78,1	23,1	-84,0	19,2	78,1	23,1	162,1	-2,3	344,5	
30,0	1	99970,0	1	99969,0	23,6	157,5	-2,1	2000	NaN	NaN	C	201	66,9	71,0	57	59,3541803	24,7113505	6619806,44	1050920,27	78,7	347,1	False	NaN	163,7	_	67	NaN	_	NaN	NaN	_	NaN	78,7	23,6	-78,8	20,2	78,7	23,6	157,5	-2,1	347,1	78,7	20,6	-82,7	20,6	-2,1	20,6	161,4	-2,2	154,8	78,7	25,0	-78,8	21,8	78,7	25,0	157,5	-2,2	395,5	69,5	50,6	-75,3	47,7	-179,5	0,0	144,8	-2,2	0,0	78,7	12,6	-78,8	11,4	168,9	26,2	157,5	-2,1	241,8	78,7	23,6	-78,8	20,2	78,7	23,6	157,5	-2,1	347,1	
31,0	1	99969,0	1	99968,0	23,7	164,0	-2,3	2000	NaN	NaN	C	208	66,9	71,0	56	59,3541814	24,7113513	6619806,57	1050920,30	81,4	339,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	81,4	23,7	-82,6	19,9	81,4	23,7	164,0	-2,3	339,9	77,5	19,8	-82,6	19,8	-6,8	19,8	160,1	-2,4	146,4	80,2	25,7	-82,6	22,0	80,2	25,7	162,8	-2,4	405,5	76,8	51,0	-78,6	46,6	-178,9	0,0	155,4	-2,4	0,0	77,5	13,0	-82,6	11,1	172,2	26,7	160,1	-2,3	242,8	81,4	23,7	-82,6	19,9	81,4	23,7	164,0	-2,3	339,9	
32,0	1	99968,0	1	99967,0	23,6	165,9	-2,4	2000	NaN	NaN	C	215	66,9	71,0	56	59,3541825	24,7113521	6619806,70	1050920,32	80,6	343,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,6	23,6	-85,3	20,1	80,6	23,6	165,9	-2,4	343,2	80,6	19,7	-84,5	19,7	-12,8	19,7	165,1	-2,5	154,7	80,6	25,5	-82,6	22,3	80,6	25,5	163,2	-2,5	410,1	71,5	50,5	-75,9	47,6	-179,8	0,0	147,4	-2,5	0,0	80,6	12,6	-84,5	11,5	171,0	26,7	165,1	-2,4	245,0	80,6	23,6	-85,3	20,1	80,6	23,6	165,9	-2,4	343,2	
33,0	1	99967,0	1	99966,0	24,3	164,1	-2,7	2000	NaN	NaN	C	222	66,9	71,0	56	59,3541836	24,7113529	6619806,83	1050920,35	80,2	347,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,2	24,3	-83,9	19,7	80,2	24,3	164,1	-2,7	347,3	74,1	19,1	-83,9	19,1	-14,5	19,1	158,1	-2,8	133,7	80,2	26,9	-81,8	22,8	80,2	26,9	162,0	-2,8	439,7	73,5	52,9	-77,7	48,3	-179,2	0,0	151,2	-2,8	0,0	74,1	13,1	-81,8	11,2	168,5	28,1	155,9	-2,7	251,3	80,2	24,3	-83,9	19,7	80,2	24,3	164,1	-2,7	347,3	
34,0	1	99966,0	1	99965,0	23,5	164,1	-2,5	2000	NaN	NaN	C	229	66,9	71,0	56	59,3541847	24,7113536	6619806,96	1050920,37	82,2	331,0	False	NaN	163,7	_	65	NaN	_	NaN	NaN	_	NaN	82,2	23,5	-81,9	18,5	82,2	23,5	164,1	-2,5	331,0	79,6	19,3	-82,6	19,3	-6,2	19,3	162,2	-2,6	143,1	81,5	25,0	-81,9	20,2	81,5	25,0	163,4	-2,6	383,7	74,8	50,3	-73,2	45,6	-179,8	0,0	148,0	-2,6	0,0	80,2	12,7	-81,9	10,2	168,5	26,2	162,1	-2,5	237,8	82,2	23,5	-81,9	18,5	82,2	23,5	164,1	-2,5	331,0	
35,0	1	99965,0	1	99964,0	23,1	161,3	-2,3	2000	NaN	NaN	C	236	66,9	71,0	57	59,3541858	24,7113544	6619807,09	1050920,40	80,0	340,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,0	23,1	-81,3	19,5	80,0	23,1	161,3	-2,3	340,7	78,9	19,1	-81,3	19,1	-15,1	19,1	160,1	-2,4	140,8	78,9	25,2	-80,7	21,9	78,9	25,2	159,5	-2,4	411,9	70,8	51,0	-72,7	47,3	-179,9	0,0	143,4	-2,4	0,0	78,9	12,1	-81,3	11,1	171,1	26,4	160,1	-2,3	247,1	80,0	23,1	-81,3	19,5	80,0	23,1	161,3	-2,3	340,7	
36,0	1	99964,0	1	99963,0	23,1	155,6	-2,2	2000	NaN	NaN	C	243	66,9	71,0	57	59,3541870	24,7113552	6619807,22	1050920,43	75,5	338,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,5	23,1	-80,1	19,7	75,5	23,1	155,6	-2,2	338,7	75,5	19,8	-80,1	19,8	-11,0	19,8	155,6	-2,3	137,8	75,5	24,7	-80,1	21,4	75,5	24,7	155,6	-2,3	390,9	68,8	50,3	-75,4	47,0	-179,2	0,0	144,2	-2,3	0,0	75,5	12,5	-80,1	11,1	169,2	25,9	155,6	-2,2	244,1	75,5	23,1	-80,1	19,7	75,5	23,1	155,6	-2,2	338,7	
37,0	1	99963,0	1	99962,0	24,0	155,4	-2,3	2000	NaN	NaN	C	250	66,9	71,0	56	59,3541881	24,7113560	6619807,35	1050920,45	78,1	375,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,1	24,0	-77,2	21,0	78,1	24,0	155,4	-2,3	375,9	78,1	20,8	-77,2	20,8	-8,6	20,8	155,4	-2,3	154,5	78,1	25,8	-77,2	23,1	78,1	25,8	155,4	-2,3	436,0	74,0	51,4	-75,4	48,9	-179,0	0,0	149,4	-2,3	0,0	78,1	12,2	-77,2	11,5	169,2	27,0	155,4	-2,3	248,5	78,1	24,0	-77,2	21,0	78,1	24,0	155,4	-2,3	375,9	
38,0	1	99962,0	1	99961,0	23,5	162,6	-2,4	2000	NaN	NaN	C	257	66,9	71,0	57	59,3541892	24,7113568	6619807,48	1050920,48	81,5	357,9	False	NaN	163,7	_	65	NaN	_	NaN	NaN	_	NaN	81,5	23,5	-81,2	20,0	81,5	23,5	162,6	-2,4	357,9	81,5	19,5	-81,2	19,5	-12,7	19,5	162,6	-2,4	150,9	81,5	25,6	-79,4	22,5	81,5	25,6	160,8	-2,4	431,1	70,2	51,3	-74,6	48,2	-179,9	0,0	144,8	-2,4	0,0	81,5	12,1	-81,2	11,1	171,1	26,8	162,6	-2,4	240,6	81,5	23,5	-81,2	20,0	81,5	23,5	162,6	-2,4	357,9	
39,0	1	99961,0	1	99960,0	24,6	157,8	-2,7	2000	NaN	NaN	C	264	66,9	71,0	56	59,3541903	24,7113576	6619807,61	1050920,50	79,4	358,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,4	24,6	-78,5	19,6	79,4	24,6	157,8	-2,7	358,3	79,4	19,8	-78,5	19,8	-13,9	19,8	157,8	-2,8	146,6	79,4	26,6	-78,5	21,9	79,4	26,6	157,8	-2,8	425,7	75,0	52,2	-72,6	47,7	-179,4	0,0	147,5	-2,8	0,0	79,4	13,0	-78,5	10,9	172,6	28,1	157,8	-2,7	249,3	79,4	24,6	-78,5	19,6	79,4	24,6	157,8	-2,7	358,3	
40,0	1	99960,0	1	99959,0	22,7	158,1	-2,5	2000	NaN	NaN	C	271	67,0	71,0	56	59,3541914	24,7113584	6619807,74	1050920,53	79,4	327,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,4	22,7	-78,7	18,9	79,4	22,7	158,1	-2,5	327,0	79,4	19,4	-78,7	19,4	-3,9	19,4	158,1	-2,6	138,9	79,4	24,0	-78,7	20,4	79,4	24,0	158,1	-2,6	372,2	74,8	49,3	-76,0	46,3	-179,8	0,0	150,8	-2,6	0,0	79,4	12,1	-78,7	10,8	169,5	25,3	158,1	-2,5	228,2	79,4	22,7	-78,7	18,9	79,4	22,7	158,1	-2,5	327,0	
41,0	1	99959,0	1	99958,0	22,5	159,8	-2,3	2000	NaN	NaN	C	278	67,0	71,0	56	59,3541926	24,7113591	6619807,87	1050920,56	81,4	345,8	False	NaN	164,7	_	66	NaN	_	NaN	NaN	_	NaN	81,4	22,5	-78,5	19,8	81,4	22,5	159,8	-2,3	345,8	79,6	19,5	-78,5	19,5	-3,9	19,5	158,0	-2,3	148,1	79,6	24,3	-78,5	21,7	79,6	24,3	158,0	-2,3	404,9	72,2	50,0	-71,9	47,5	-179,7	0,0	144,1	-2,3	0,0	79,6	11,6	-78,5	11,0	173,0	25,5	158,0	-2,3	236,5	81,4	22,5	-78,5	19,8	81,4	22,5	159,8	-2,3	345,8	
42,0	1	99958,0	1	99957,0	22,5	155,4	-2,3	2000	NaN	NaN	C	285	67,0	71,0	57	59,3541937	24,7113599	6619808,00	1050920,58	74,8	345,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,8	22,5	-80,6	19,9	74,8	22,5	155,4	-2,3	345,1	74,2	19,8	-80,6	19,8	-5,6	19,8	154,8	-2,3	139,7	74,2	24,1	-79,9	21,7	74,2	24,1	154,0	-2,3	399,1	72,8	50,2	-74,6	47,7	-180,0	0,0	147,4	-2,3	0,0	74,2	11,9	-80,6	11,0	171,2	25,1	154,8	-2,3	232,2	74,8	22,5	-80,6	19,9	74,8	22,5	155,4	-2,3	345,1	
43,0	1	99957,0	1	99956,0	23,4	160,3	-2,4	2000	NaN	NaN	C	292	67,0	71,0	57	59,3541948	24,7113607	6619808,13	1050920,61	80,3	342,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,3	23,4	-80,0	20,2	80,3	23,4	160,3	-2,4	342,4	80,3	19,9	-80,0	19,9	-2,1	19,9	160,3	-2,4	148,9	80,3	25,2	-80,0	22,2	80,3	25,2	160,3	-2,4	404,2	75,5	50,3	-74,7	47,8	-179,9	0,0	150,1	-2,4	0,0	80,3	12,5	-80,0	11,5	168,3	26,4	160,3	-2,4	238,0	80,3	23,4	-80,0	20,2	80,3	23,4	160,3	-2,4	342,4	
44,0	1	99956,0	1	99955,0	23,4	158,6	-2,5	2000	NaN	NaN	C	298	67,0	71,0	56	59,3541959	24,7113615	6619808,26	1050920,63	80,8	337,5	False	NaN	163,7	_	64	NaN	_	NaN	NaN	_	NaN	80,8	23,4	-77,8	19,9	80,8	23,4	158,6	-2,5	337,5	80,3	19,9	-77,8	19,9	-5,0	19,9	158,1	-2,5	141,3	80,8	25,1	-77,8	21,9	80,8	25,1	158,6	-2,5	395,9	71,6	50,4	-73,2	47,7	-179,8	0,0	144,8	-2,5	0,0	80,3	12,6	-77,8	11,4	167,4	26,1	158,1	-2,5	233,9	80,8	23,4	-77,8	19,9	80,8	23,4	158,6	-2,5	337,5	
45,0	1	99955,0	1	99954,0	23,8	161,4	-2,7	2000	NaN	NaN	C	305	67,0	71,0	56	59,3541970	24,7113623	6619808,39	1050920,66	81,6	343,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	81,6	23,8	-79,7	19,0	81,6	23,8	161,4	-2,7	343,1	81,0	19,2	-79,7	19,2	-6,8	19,2	160,7	-2,9	147,1	81,0	25,7	-79,7	21,3	81,0	25,7	160,7	-2,9	411,0	75,5	51,4	-75,1	46,8	-179,4	0,0	150,7	-2,9	0,0	81,0	12,4	-79,7	10,7	171,6	27,2	160,7	-2,7	240,4	81,6	23,8	-79,7	19,0	81,6	23,8	161,4	-2,7	343,1	
46,0	1	99954,0	1	99953,0	23,0	160,7	-2,3	2000	NaN	NaN	C	368	67,0	71,0	56	59,3542060	24,7113685	6619809,44	1050920,86	81,5	328,9	False	NaN	164,4	_	22	NaN	_	NaN	NaN	_	NaN	81,5	23,0	-78,7	19,1	81,5	23,0	160,7	-2,3	328,9	80,2	19,6	-78,7	19,6	-8,0	19,6	160,1	-2,3	141,3	81,5	24,4	-78,5	20,7	81,5	24,4	160,2	-2,3	384,3	74,1	49,9	-73,2	46,1	-179,1	0,0	147,5	-2,3	0,0	80,2	12,3	-78,7	11,0	172,1	25,7	160,1	-2,3	232,4	81,5	23,0	-78,7	19,1	81,5	23,0	160,7	-2,3	328,9	
47,0	1	99953,0	1	99952,0	23,0	160,2	-2,3	2000	NaN	NaN	C	423	66,9	71,0	56	59,3542150	24,7113747	6619810,48	1050921,07	81,5	341,5	False	NaN	165,2	_	41	NaN	_	NaN	NaN	_	NaN	81,5	23,0	-78,6	19,5	81,5	23,0	160,2	-2,3	341,5	81,2	20,5	-78,6	20,5	-5,0	20,5	159,7	-2,4	151,0	81,5	23,7	-78,3	20,7	81,5	23,7	160,2	-2,4	373,3	74,8	49,2	-72,7	46,7	-179,2	0,0	147,2	-2,4	0,0	81,2	11,8	-78,6	11,2	171,2	25,2	159,7	-2,3	235,0	81,5	23,0	-78,6	19,5	81,5	23,0	160,2	-2,3	341,5	
48,0	1	99952,0	1	99951,0	23,8	158,3	-2,5	2000	NaN	NaN	C	472	67,1	71,0	56	59,3542228	24,7113802	6619811,39	1050921,25	82,2	343,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,2	23,8	-77,3	19,3	82,2	23,8	158,3	-2,5	343,8	82,2	20,9	-78,0	20,9	-6,8	20,9	159,6	-2,6	148,7	82,2	24,4	-77,3	19,8	82,2	24,4	158,3	-2,6	357,5	77,0	49,5	-71,4	46,0	-179,5	0,0	148,4	-2,6	0,0	82,2	12,3	-77,9	10,9	173,6	26,4	159,6	-2,5	231,3	82,2	23,8	-77,3	19,3	82,2	23,8	158,3	-2,5	343,8	
49,0	1	99951,0	1	99950,0	23,5	160,4	-2,5	2000	NaN	NaN	C	520	67,1	71,0	56	59,3542307	24,7113853	6619812,31	1050921,41	85,6	331,5	False	NaN	166,1	_	37	NaN	_	NaN	NaN	_	NaN	85,6	23,5	-76,0	18,8	85,6	23,5	160,4	-2,5	331,5	82,9	19,8	-76,6	19,8	-6,8	19,8	160,4	-2,6	143,6	83,7	24,3	-76,0	20,1	83,7	24,3	160,4	-2,6	368,5	77,5	49,3	-71,5	46,4	-179,4	0,0	148,9	-2,6	0,0	83,7	12,3	-76,6	10,8	172,5	25,8	160,4	-2,5	230,2	85,6	23,5	-76,0	18,8	85,6	23,5	160,4	-2,5	331,5	
50,0	1	99950,0	1	99949,0	23,2	163,0	-2,4	2000	NaN	NaN	C	576	67,2	71,0	56	59,3542386	24,7113908	6619813,23	1050921,59	87,3	338,0	False	NaN	166,7	_	58	NaN	_	NaN	NaN	_	NaN	87,3	23,2	-76,1	19,9	87,3	23,2	163,0	-2,4	338,0	86,3	20,8	-77,3	20,8	-4,8	20,8	162,7	-2,5	156,7	87,3	23,7	-75,7	20,4	87,3	23,7	163,0	-2,5	356,3	80,6	48,4	-71,7	46,4	-179,5	0,0	151,3	-2,5	0,0	86,7	12,0	-76,1	11,6	174,2	25,4	162,7	-2,4	230,1	87,3	23,2	-76,1	19,9	87,3	23,2	163,0	-2,4	338,0	
51,0	1	99949,0	1	99948,0	23,2	161,1	-2,6	2000	NaN	NaN	C	638	67,3	71,0	56	59,3542487	24,7113978	6619814,40	1050921,83	87,0	332,9	False	NaN	166,8	_	36	NaN	_	NaN	NaN	_	NaN	87,0	23,2	-74,5	18,4	87,0	23,2	161,1	-2,6	332,9	84,4	20,1	-75,3	20,1	-2,1	20,1	159,7	-2,6	145,7	87,0	23,8	-73,1	19,2	87,0	23,8	159,7	-2,6	359,7	80,9	48,6	-68,7	45,7	-179,7	0,0	149,6	-2,6	0,0	86,2	12,0	-75,3	10,6	175,3	25,4	159,7	-2,6	223,6	87,0	23,2	-74,5	18,4	87,0	23,2	161,1	-2,6	332,9	
52,0	1	99948,0	1	99947,0	23,3	161,5	-2,6	2000	NaN	NaN	C	686	67,3	71,0	56	59,3542566	24,7114033	6619815,32	1050922,01	88,1	334,8	False	NaN	167,4	_	55	NaN	_	NaN	NaN	_	NaN	88,1	23,3	-73,4	19,0	88,1	23,3	161,5	-2,6	334,8	87,6	20,3	-73,4	20,3	-0,3	20,3	160,9	-2,7	148,0	87,6	23,6	-73,4	20,3	87,6	23,6	161,0	-2,7	361,9	81,5	48,5	-67,9	46,1	-179,5	0,0	149,0	-2,7	0,0	87,6	11,9	-73,4	10,8	175,1	25,5	161,0	-2,6	225,3	88,1	23,3	-73,4	19,0	88,1	23,3	161,5	-2,6	334,8	
53,0	1	99947,0	1	99946,0	23,0	160,3	-2,6	2000	NaN	NaN	C	735	67,3	71,0	56	59,3542644	24,7114087	6619816,23	1050922,19	86,9	340,2	False	NaN	167,7	_	56	NaN	_	NaN	NaN	_	NaN	86,9	23,0	-72,7	19,5	86,9	23,0	160,3	-2,6	340,2	85,6	20,6	-73,4	20,6	-2,1	20,6	160,3	-2,7	152,5	86,9	24,1	-72,7	20,4	86,9	24,1	160,3	-2,7	368,0	80,8	48,8	-66,2	46,9	-179,4	0,0	146,9	-2,7	0,0	85,6	11,8	-73,4	11,2	174,1	25,9	160,3	-2,6	226,3	86,9	23,0	-72,7	19,5	86,9	23,0	160,3	-2,6	340,2	
54,0	1	99946,0	1	99945,0	23,7	163,1	-2,7	2000	NaN	NaN	C	791	67,4	71,0	56	59,3542735	24,7114150	6619817,28	1050922,39	89,6	346,9	False	NaN	168,3	_	57	NaN	_	NaN	NaN	_	NaN	89,6	23,7	-72,7	19,5	89,6	23,7	163,1	-2,7	346,9	88,6	20,9	-74,0	20,9	1,1	20,9	163,3	-2,7	162,6	89,6	24,2	-72,7	20,3	89,6	24,2	163,1	-2,7	358,9	81,8	48,2	-67,5	47,3	-179,4	0,0	149,5	-2,7	0,0	88,6	11,6	-73,7	11,3	174,6	26,0	161,7	-2,7	228,2	89,6	23,7	-72,7	19,5	89,6	23,7	163,1	-2,7	346,9	
55,0	1	99945,0	1	99944,0	23,4	161,0	-2,8	2000	NaN	NaN	C	846	67,4	71,0	56	59,3542813	24,7114205	6619818,20	1050922,57	89,4	343,0	False	NaN	168,5	_	57	NaN	_	NaN	NaN	_	NaN	89,4	23,4	-71,3	19,3	89,4	23,4	161,0	-2,8	343,0	87,9	20,5	-71,6	20,5	1,2	20,5	160,0	-2,8	153,7	88,3	24,1	-70,4	20,4	88,3	24,1	159,7	-2,8	369,1	83,6	48,3	-65,1	47,5	-179,4	0,0	149,1	-2,8	0,0	87,9	11,7	-71,3	11,1	175,8	25,7	159,7	-2,8	227,8	89,4	23,4	-71,3	19,3	89,4	23,4	161,0	-2,8	343,0	
56,0	1	99944,0	1	99943,0	23,1	159,8	-2,8	2000	NaN	NaN	C	902	67,5	71,0	56	59,3542904	24,7114268	6619819,25	1050922,78	89,8	330,6	False	NaN	169,1	_	49	NaN	_	NaN	NaN	_	NaN	89,8	23,1	-69,4	19,4	89,8	23,1	159,8	-2,8	330,6	89,0	20,3	-69,4	20,3	1,7	20,3	159,0	-2,7	147,7	89,8	23,8	-69,4	20,2	89,8	23,8	159,8	-2,7	361,2	83,4	48,0	-64,3	47,2	-179,8	0,0	148,7	-2,7	0,0	89,0	11,6	-69,4	11,5	176,1	25,8	159,0	-2,8	223,4	89,8	23,1	-69,4	19,4	89,8	23,1	159,8	-2,8	330,6	
57,0	1	99943,0	1	99942,0	22,3	160,8	-2,6	2000	NaN	NaN	C	957	67,5	71,0	56	59,3542994	24,7114331	6619820,30	1050922,99	90,7	324,8	False	NaN	169,2	_	57	NaN	_	NaN	NaN	_	NaN	90,7	22,3	-70,1	19,2	90,7	22,3	160,8	-2,6	324,8	89,4	19,9	-70,7	19,9	7,0	19,9	160,1	-2,6	145,9	90,0	23,2	-70,1	20,0	90,0	23,2	160,1	-2,6	344,6	83,1	47,2	-63,6	47,1	-179,4	0,0	147,8	-2,6	0,0	89,4	11,2	-70,7	11,5	176,2	25,1	160,1	-2,6	222,3	90,7	22,3	-70,1	19,2	90,7	22,3	160,8	-2,6	324,8	
